{'stateEstimate.x': 0.07877067476511002, 'stateEstimate.y': -0.06427700072526932}
{'stateEstimate.x': 0.07907319068908691, 'stateEstimate.y': -0.06401990354061127}
{'stateEstimate.x': 0.07936003059148788, 'stateEstimate.y': -0.06377042829990387}
{'stateEstimate.x': 0.0796312540769577, 'stateEstimate.y': -0.06353111565113068}
{'stateEstimate.x': 0.07988779991865158, 'stateEstimate.y': -0.06330320984125137}
{'stateEstimate.x': 0.08013077825307846, 'stateEstimate.y': -0.0630870833992958}
{'stateEstimate.x': 0.08036088198423386, 'stateEstimate.y': -0.06288249790668488}
{'stateEstimate.x': 0.08057916164398193, 'stateEstimate.y': -0.0626874566078186}
{'stateEstimate.x': 0.08078675717115402, 'stateEstimate.y': -0.06249983236193657}
{'stateEstimate.x': 0.08098527789115906, 'stateEstimate.y': -0.06231890246272087}
{'stateEstimate.x': 0.0706571564078331, 'stateEstimate.y': -0.06042713299393654}
{'stateEstimate.x': 0.0702100545167923, 'stateEstimate.y': -0.06014186516404152}
{'stateEstimate.x': 0.06920541077852249, 'stateEstimate.y': -0.059849854558706284}
{'stateEstimate.x': 0.0687202662229538, 'stateEstimate.y': -0.05960388109087944}
{'stateEstimate.x': 0.06822618842124939, 'stateEstimate.y': -0.059373464435338974}
{'stateEstimate.x': 0.06772404909133911, 'stateEstimate.y': -0.05916014313697815}
{'stateEstimate.x': 0.06721466779708862, 'stateEstimate.y': -0.058965541422367096}
{'stateEstimate.x': 0.06669994443655014, 'stateEstimate.y': -0.05878958851099014}
{'stateEstimate.x': 0.06618255376815796, 'stateEstimate.y': -0.05862956866621971}
{'stateEstimate.x': 0.0656648799777031, 'stateEstimate.y': -0.05848201364278793}
{'stateEstimate.x': 0.06514926999807358, 'stateEstimate.y': -0.058341581374406815}
{'stateEstimate.x': 0.06463757157325745, 'stateEstimate.y': -0.05820243060588837}
{'stateEstimate.x': 0.06413116306066513, 'stateEstimate.y': -0.05805853381752968}
{'stateEstimate.x': 0.0636303573846817, 'stateEstimate.y': -0.05790519341826439}
{'stateEstimate.x': 0.06313542276620865, 'stateEstimate.y': -0.057738564908504486}
{'stateEstimate.x': 0.06264670193195343, 'stateEstimate.y': -0.05755656585097313}
{'stateEstimate.x': 0.062163885682821274, 'stateEstimate.y': -0.057361308485269547}
{'stateEstimate.x': 0.061686865985393524, 'stateEstimate.y': -0.05715794488787651}
{'stateEstimate.x': 0.061215683817863464, 'stateEstimate.y': -0.056953296065330505}
{'stateEstimate.x': 0.060750339180231094, 'stateEstimate.y': -0.056754615157842636}
{'stateEstimate.x': 0.06029089540243149, 'stateEstimate.y': -0.056569844484329224}
{'stateEstimate.x': 0.059837572276592255, 'stateEstimate.y': -0.05640646070241928}
{'stateEstimate.x': 0.059391118586063385, 'stateEstimate.y': -0.056269630789756775}
{'stateEstimate.x': 0.05895272269845009, 'stateEstimate.y': -0.05616224184632301}
{'stateEstimate.x': 0.05852367356419563, 'stateEstimate.y': -0.05608517676591873}
{'stateEstimate.x': 0.058104258030653, 'stateEstimate.y': -0.05603466555476189}
{'stateEstimate.x': 0.05769498273730278, 'stateEstimate.y': -0.05600590631365776}
{'stateEstimate.x': 0.05729684606194496, 'stateEstimate.y': -0.0559927262365818}
{'stateEstimate.x': 0.05691036954522133, 'stateEstimate.y': -0.05598807707428932}
{'stateEstimate.x': 0.05653678998351097, 'stateEstimate.y': -0.055983662605285645}
{'stateEstimate.x': 0.056177157908678055, 'stateEstimate.y': -0.055971305817365646}
{'stateEstimate.x': 0.09076736122369766, 'stateEstimate.y': -0.07263369858264923}
{'stateEstimate.x': 0.09180992841720581, 'stateEstimate.y': -0.07309725880622864}
{'stateEstimate.x': 0.09288643300533295, 'stateEstimate.y': -0.07354244589805603}
{'stateEstimate.x': 0.09399311244487762, 'stateEstimate.y': -0.07397226244211197}
{'stateEstimate.x': 0.0931909829378128, 'stateEstimate.y': -0.07260718196630478}
{'stateEstimate.x': 0.06535055488348007, 'stateEstimate.y': -0.06776179373264313}
{'stateEstimate.x': 0.06612596660852432, 'stateEstimate.y': -0.06780349463224411}
{'stateEstimate.x': 0.06434928625822067, 'stateEstimate.y': -0.06742600351572037}
{'stateEstimate.x': 0.06513208895921707, 'stateEstimate.y': -0.06747916340827942}
{'stateEstimate.x': 0.06444143503904343, 'stateEstimate.y': -0.06786665320396423}
{'stateEstimate.x': 0.09106127917766571, 'stateEstimate.y': -0.06809613108634949}
{'stateEstimate.x': 0.06687998026609421, 'stateEstimate.y': -0.07036640495061874}
{'stateEstimate.x': 0.06505373120307922, 'stateEstimate.y': -0.06969045102596283}
{'stateEstimate.x': 0.06605254113674164, 'stateEstimate.y': -0.06981421262025833}
{'stateEstimate.x': 0.06518898159265518, 'stateEstimate.y': -0.07014314830303192}
{'stateEstimate.x': 0.06613465398550034, 'stateEstimate.y': -0.07024569809436798}
{'stateEstimate.x': 0.06706138700246811, 'stateEstimate.y': -0.07032348215579987}
{'stateEstimate.x': 0.06609269231557846, 'stateEstimate.y': -0.07055218517780304}
{'stateEstimate.x': 0.09016136080026627, 'stateEstimate.y': -0.06756477057933807}
{'stateEstimate.x': 0.066518634557724, 'stateEstimate.y': -0.07083424925804138}
{'stateEstimate.x': 0.09006468951702118, 'stateEstimate.y': -0.06752526760101318}
{'stateEstimate.x': 0.06631188839673996, 'stateEstimate.y': -0.0707806870341301}
{'stateEstimate.x': 0.06788855046033859, 'stateEstimate.y': -0.07073831558227539}
{'stateEstimate.x': 0.06944097578525543, 'stateEstimate.y': -0.07069681584835052}
{'stateEstimate.x': 0.07096364349126816, 'stateEstimate.y': -0.07066319137811661}
{'stateEstimate.x': 0.06340015679597855, 'stateEstimate.y': -0.06967444717884064}
{'stateEstimate.x': 0.06450053304433823, 'stateEstimate.y': -0.06964346021413803}
{'stateEstimate.x': 0.06180891394615173, 'stateEstimate.y': -0.06902261823415756}
{'stateEstimate.x': 0.06275585293769836, 'stateEstimate.y': -0.06900221854448318}
{'stateEstimate.x': 0.06019572913646698, 'stateEstimate.y': -0.06860028207302094}
{'stateEstimate.x': 0.0843145102262497, 'stateEstimate.y': -0.06716372072696686}
{'stateEstimate.x': 0.06041226163506508, 'stateEstimate.y': -0.06953464448451996}
{'stateEstimate.x': 0.061722978949546814, 'stateEstimate.y': -0.06953945010900497}
{'stateEstimate.x': 0.06300291419029236, 'stateEstimate.y': -0.06953656673431396}
{'stateEstimate.x': 0.06425436586141586, 'stateEstimate.y': -0.06952468305826187}
{'stateEstimate.x': 0.05526718497276306, 'stateEstimate.y': -0.06806374341249466}
{'stateEstimate.x': 0.05599568411707878, 'stateEstimate.y': -0.06798172742128372}
{'stateEstimate.x': 0.052619896829128265, 'stateEstimate.y': -0.06736615300178528}
{'stateEstimate.x': 0.05316940322518349, 'stateEstimate.y': -0.06725677102804184}
{'stateEstimate.x': 0.049952391535043716, 'stateEstimate.y': -0.06674087047576904}
{'stateEstimate.x': 0.05031106248497963, 'stateEstimate.y': -0.06662040948867798}
{'stateEstimate.x': 0.047157417982816696, 'stateEstimate.y': -0.06623348593711853}
{'stateEstimate.x': 0.047317273914813995, 'stateEstimate.y': -0.06611574441194534}
{'stateEstimate.x': 0.04420194402337074, 'stateEstimate.y': -0.06566894054412842}
{'stateEstimate.x': 0.044158685952425, 'stateEstimate.y': -0.06554150581359863}
{'stateEstimate.x': 0.04124033823609352, 'stateEstimate.y': -0.06529542803764343}
{'stateEstimate.x': 0.04099396616220474, 'stateEstimate.y': -0.06514967232942581}
{'stateEstimate.x': 0.03843345493078232, 'stateEstimate.y': -0.06499066948890686}
{'stateEstimate.x': 0.06325756013393402, 'stateEstimate.y': -0.06399441510438919}
{'stateEstimate.x': 0.03826199844479561, 'stateEstimate.y': -0.06742892414331436}
{'stateEstimate.x': 0.033693864941596985, 'stateEstimate.y': -0.06620035320520401}
{'stateEstimate.x': 0.0342014916241169, 'stateEstimate.y': -0.06617116183042526}
{'stateEstimate.x': 0.03470621630549431, 'stateEstimate.y': -0.06614357233047485}
{'stateEstimate.x': 0.030588461086153984, 'stateEstimate.y': -0.06551125645637512}
{'stateEstimate.x': 0.03097706474363804, 'stateEstimate.y': -0.06548231840133667}
{'stateEstimate.x': 0.026943301782011986, 'stateEstimate.y': -0.0648663192987442}
{'stateEstimate.x': 0.02721085399389267, 'stateEstimate.y': -0.06483510136604309}
{'stateEstimate.x': 0.027470938861370087, 'stateEstimate.y': -0.06480707973241806}
{'stateEstimate.x': 0.027720274403691292, 'stateEstimate.y': -0.06478284299373627}
{'stateEstimate.x': 0.02795829251408577, 'stateEstimate.y': -0.06476234644651413}
{'stateEstimate.x': 0.028184833005070686, 'stateEstimate.y': -0.06474574655294418}
{'stateEstimate.x': 0.01614178903400898, 'stateEstimate.y': -0.06427858024835587}
{'stateEstimate.x': 0.015534680336713791, 'stateEstimate.y': -0.06423941999673843}
{'stateEstimate.x': 0.012288999743759632, 'stateEstimate.y': -0.06379683315753937}
{'stateEstimate.x': 0.011554774828255177, 'stateEstimate.y': -0.06373070925474167}
{'stateEstimate.x': 0.008641605265438557, 'stateEstimate.y': -0.06353011727333069}
{'stateEstimate.x': 0.007784370798617601, 'stateEstimate.y': -0.06342817842960358}
{'stateEstimate.x': 0.005069437902420759, 'stateEstimate.y': -0.06327890604734421}
{'stateEstimate.x': 0.004079000558704138, 'stateEstimate.y': -0.06314267218112946}
{'stateEstimate.x': 0.0017860421212390065, 'stateEstimate.y': -0.06312453746795654}
{'stateEstimate.x': 0.0006453159730881453, 'stateEstimate.y': -0.06297636032104492}
{'stateEstimate.x': -0.0015026514884084463, 'stateEstimate.y': -0.06325403600931168}
{'stateEstimate.x': -0.0028339517302811146, 'stateEstimate.y': -0.0631304457783699}
{'stateEstimate.x': -0.004160775803029537, 'stateEstimate.y': -0.06301012635231018}
{'stateEstimate.x': -0.00547880120575428, 'stateEstimate.y': -0.06289342045783997}
{'stateEstimate.x': -0.008281445130705833, 'stateEstimate.y': -0.06355759501457214}
{'stateEstimate.x': -0.00984675157815218, 'stateEstimate.y': -0.06349480897188187}
{'stateEstimate.x': -0.011586848646402359, 'stateEstimate.y': -0.0638095811009407}
{'stateEstimate.x': -0.013172273524105549, 'stateEstimate.y': -0.06377416849136353}
{'stateEstimate.x': -0.014659211039543152, 'stateEstimate.y': -0.06404774636030197}
{'stateEstimate.x': -0.016212061047554016, 'stateEstimate.y': -0.06403551250696182}
{'stateEstimate.x': -0.017475949600338936, 'stateEstimate.y': -0.06437528878450394}
{'stateEstimate.x': 0.005719824228435755, 'stateEstimate.y': -0.05986172705888748}
{'stateEstimate.x': -0.019679369404911995, 'stateEstimate.y': -0.06409607082605362}
{'stateEstimate.x': -0.020549742504954338, 'stateEstimate.y': -0.06409119814634323}
{'stateEstimate.x': -0.022677969187498093, 'stateEstimate.y': -0.06334462016820908}
{'stateEstimate.x': -0.02344658598303795, 'stateEstimate.y': -0.06334689259529114}
{'stateEstimate.x': -0.025087278336286545, 'stateEstimate.y': -0.06322191655635834}
{'stateEstimate.x': -0.025746842846274376, 'stateEstimate.y': -0.06323672086000443}
{'stateEstimate.x': -0.027066314592957497, 'stateEstimate.y': -0.06313103437423706}
{'stateEstimate.x': -0.027624638751149178, 'stateEstimate.y': -0.06316203624010086}
{'stateEstimate.x': -0.028829054906964302, 'stateEstimate.y': -0.06317062675952911}
{'stateEstimate.x': -0.029284661635756493, 'stateEstimate.y': -0.06322813034057617}
{'stateEstimate.x': -0.030465450137853622, 'stateEstimate.y': -0.06340904533863068}
{'stateEstimate.x': -0.030848586931824684, 'stateEstimate.y': -0.06349364668130875}
{'stateEstimate.x': -0.031777191907167435, 'stateEstimate.y': -0.06361640244722366}
{'stateEstimate.x': -0.0320882610976696, 'stateEstimate.y': -0.06372799724340439}
{'stateEstimate.x': -0.03285320848226547, 'stateEstimate.y': -0.06390850245952606}
{'stateEstimate.x': -0.03308906406164169, 'stateEstimate.y': -0.0640469416975975}
{'stateEstimate.x': -0.03377292677760124, 'stateEstimate.y': -0.06420977413654327}
{'stateEstimate.x': -0.034388523548841476, 'stateEstimate.y': -0.06439120322465897}
{'stateEstimate.x': -0.034542083740234375, 'stateEstimate.y': -0.06452175974845886}
{'stateEstimate.x': -0.03465915843844414, 'stateEstimate.y': -0.06465405970811844}
{'stateEstimate.x': -0.03474174439907074, 'stateEstimate.y': -0.06478746980428696}
{'stateEstimate.x': -0.034790389239788055, 'stateEstimate.y': -0.06492199748754501}
{'stateEstimate.x': -0.03530840203166008, 'stateEstimate.y': -0.06520456075668335}
{'stateEstimate.x': -0.03534713760018349, 'stateEstimate.y': -0.06532610207796097}
{'stateEstimate.x': -0.03545169532299042, 'stateEstimate.y': -0.0657118633389473}
{'stateEstimate.x': -0.03544643148779869, 'stateEstimate.y': -0.06584858894348145}
{'stateEstimate.x': -0.0354023277759552, 'stateEstimate.y': -0.06629521399736404}
{'stateEstimate.x': -0.03533712029457092, 'stateEstimate.y': -0.06645321846008301}
{'stateEstimate.x': -0.03517765551805496, 'stateEstimate.y': -0.06683608889579773}
{'stateEstimate.x': -0.03502858430147171, 'stateEstimate.y': -0.06700858473777771}
{'stateEstimate.x': -0.034781333059072495, 'stateEstimate.y': -0.06737672537565231}
{'stateEstimate.x': -0.034559715539216995, 'stateEstimate.y': -0.06755571067333221}
{'stateEstimate.x': -0.03421405702829361, 'stateEstimate.y': -0.06790471822023392}
{'stateEstimate.x': -0.033910878002643585, 'stateEstimate.y': -0.06808825582265854}
{'stateEstimate.x': -0.033571284264326096, 'stateEstimate.y': -0.06827056407928467}
{'stateEstimate.x': -0.0331985279917717, 'stateEstimate.y': -0.06845145672559738}
{'stateEstimate.x': -0.03279292210936546, 'stateEstimate.y': -0.06863052397966385}
{'stateEstimate.x': -0.032351817935705185, 'stateEstimate.y': -0.0688072070479393}
{'stateEstimate.x': -0.031873222440481186, 'stateEstimate.y': -0.06898066401481628}
{'stateEstimate.x': -0.03135867416858673, 'stateEstimate.y': -0.06915012747049332}
{'stateEstimate.x': -0.030811456963419914, 'stateEstimate.y': -0.06931539624929428}
{'stateEstimate.x': -0.030232464894652367, 'stateEstimate.y': -0.0694761723279953}
{'stateEstimate.x': -0.029621893540024757, 'stateEstimate.y': -0.06963209807872772}
{'stateEstimate.x': -0.028979746624827385, 'stateEstimate.y': -0.06978271156549454}
{'stateEstimate.x': -0.027852125465869904, 'stateEstimate.y': -0.06929945945739746}
{'stateEstimate.x': -0.027113793417811394, 'stateEstimate.y': -0.06938815861940384}
{'stateEstimate.x': -0.02634557895362377, 'stateEstimate.y': -0.0694696307182312}
{'stateEstimate.x': -0.025549646466970444, 'stateEstimate.y': -0.06954401731491089}
{'stateEstimate.x': -0.02454020269215107, 'stateEstimate.y': -0.06963397562503815}
{'stateEstimate.x': -0.023681947961449623, 'stateEstimate.y': -0.0696854293346405}
{'stateEstimate.x': -0.02278911881148815, 'stateEstimate.y': -0.06975999474525452}
{'stateEstimate.x': -0.021874340251088142, 'stateEstimate.y': -0.06979928910732269}
{'stateEstimate.x': -0.020800745114684105, 'stateEstimate.y': -0.06990639120340347}
{'stateEstimate.x': -0.019830716773867607, 'stateEstimate.y': -0.06993980705738068}
{'stateEstimate.x': -0.018840963020920753, 'stateEstimate.y': -0.06997113674879074}
{'stateEstimate.x': -0.017830369994044304, 'stateEstimate.y': -0.07000181823968887}
{'stateEstimate.x': -0.016797712072730064, 'stateEstimate.y': -0.0700332373380661}
{'stateEstimate.x': -0.015743961557745934, 'stateEstimate.y': -0.07006627321243286}
{'stateEstimate.x': -0.014671201817691326, 'stateEstimate.y': -0.07010087370872498}
{'stateEstimate.x': -0.013581773266196251, 'stateEstimate.y': -0.07013603299856186}
{'stateEstimate.x': -0.012479208409786224, 'stateEstimate.y': -0.07017038017511368}
{'stateEstimate.x': -0.011366112157702446, 'stateEstimate.y': -0.07020284980535507}
{'stateEstimate.x': -0.010244554840028286, 'stateEstimate.y': -0.07023260742425919}
{'stateEstimate.x': 0.007199743762612343, 'stateEstimate.y': -0.05993582308292389}
{'stateEstimate.x': 0.009451852180063725, 'stateEstimate.y': -0.05974346026778221}
{'stateEstimate.x': 0.01139497384428978, 'stateEstimate.y': -0.0581618957221508}
{'stateEstimate.x': 0.013680309057235718, 'stateEstimate.y': -0.057899974286556244}
{'stateEstimate.x': 0.013867076486349106, 'stateEstimate.y': -0.05755756422877312}
{'stateEstimate.x': 0.01616225391626358, 'stateEstimate.y': -0.057270146906375885}
{'stateEstimate.x': 0.01596887595951557, 'stateEstimate.y': -0.05713917315006256}
{'stateEstimate.x': 0.018261976540088654, 'stateEstimate.y': -0.0568678118288517}
{'stateEstimate.x': 0.018023410812020302, 'stateEstimate.y': -0.05677879601716995}
{'stateEstimate.x': 0.020289113745093346, 'stateEstimate.y': -0.0565449483692646}
{'stateEstimate.x': 0.02040790766477585, 'stateEstimate.y': -0.0562889538705349}
{'stateEstimate.x': 0.022825609892606735, 'stateEstimate.y': -0.0560624934732914}
{'stateEstimate.x': 0.02270621247589588, 'stateEstimate.y': -0.05543043464422226}
{'stateEstimate.x': 0.024755755439400673, 'stateEstimate.y': -0.05521851405501366}
{'stateEstimate.x': 0.025191793218255043, 'stateEstimate.y': -0.05413156375288963}
{'stateEstimate.x': 0.02703980542719364, 'stateEstimate.y': -0.05387609079480171}
{'stateEstimate.x': -0.0018236123723909259, 'stateEstimate.y': -0.05681217089295387}
{'stateEstimate.x': -0.0008204897167161107, 'stateEstimate.y': -0.05669564753770828}
{'stateEstimate.x': 0.022829674184322357, 'stateEstimate.y': -0.05665844678878784}
{'stateEstimate.x': 0.002043164800852537, 'stateEstimate.y': -0.05886917561292648}
{'stateEstimate.x': 0.024393728002905846, 'stateEstimate.y': -0.055944401770830154}
{'stateEstimate.x': 0.0036497858818620443, 'stateEstimate.y': -0.059253111481666565}
{'stateEstimate.x': 0.025592410936951637, 'stateEstimate.y': -0.055874962359666824}
{'stateEstimate.x': 0.004772032145410776, 'stateEstimate.y': -0.05918152630329132}
{'stateEstimate.x': 0.026677895337343216, 'stateEstimate.y': -0.055844902992248535}
{'stateEstimate.x': 0.005691558122634888, 'stateEstimate.y': -0.05908645689487457}
{'stateEstimate.x': 0.027651583775877953, 'stateEstimate.y': -0.0557495579123497}
{'stateEstimate.x': 0.00648362236097455, 'stateEstimate.y': -0.058928217738866806}
{'stateEstimate.x': 0.028492562472820282, 'stateEstimate.y': -0.05599184334278107}
{'stateEstimate.x': 0.029388394206762314, 'stateEstimate.y': -0.05591559782624245}
{'stateEstimate.x': 0.03220614418387413, 'stateEstimate.y': -0.05359664559364319}
{'stateEstimate.x': 0.0331236906349659, 'stateEstimate.y': -0.05347766727209091}
{'stateEstimate.x': 0.033747270703315735, 'stateEstimate.y': -0.052613236010074615}
{'stateEstimate.x': 0.007246722467243671, 'stateEstimate.y': -0.05686097592115402}
{'stateEstimate.x': 0.0077611422166228294, 'stateEstimate.y': -0.056896697729825974}
{'stateEstimate.x': 0.008260422386229038, 'stateEstimate.y': -0.05693802610039711}
{'stateEstimate.x': 0.03197382390499115, 'stateEstimate.y': -0.05647313594818115}
{'stateEstimate.x': 0.010193738155066967, 'stateEstimate.y': -0.0586094930768013}
{'stateEstimate.x': 0.011209302581846714, 'stateEstimate.y': -0.05864287540316582}
{'stateEstimate.x': 0.010155857540667057, 'stateEstimate.y': -0.0578983835875988}
{'stateEstimate.x': 0.011125742457807064, 'stateEstimate.y': -0.05792631581425667}
{'stateEstimate.x': 0.01078763883560896, 'stateEstimate.y': -0.058058466762304306}
{'stateEstimate.x': 0.033956509083509445, 'stateEstimate.y': -0.05593634024262428}
{'stateEstimate.x': 0.03527703136205673, 'stateEstimate.y': -0.05594458431005478}
{'stateEstimate.x': 0.03752399608492851, 'stateEstimate.y': -0.054194822907447815}
{'stateEstimate.x': 0.03888455778360367, 'stateEstimate.y': -0.05414215475320816}
{'stateEstimate.x': 0.0402529202401638, 'stateEstimate.y': -0.05409252643585205}
{'stateEstimate.x': 0.04162747785449028, 'stateEstimate.y': -0.05404617264866829}
{'stateEstimate.x': 0.04300590977072716, 'stateEstimate.y': -0.054003164172172546}
{'stateEstimate.x': 0.044385138899087906, 'stateEstimate.y': -0.05396341159939766}
{'stateEstimate.x': 0.010162661783397198, 'stateEstimate.y': -0.05698731541633606}
{'stateEstimate.x': 0.00926607009023428, 'stateEstimate.y': -0.057118453085422516}
{'stateEstimate.x': 0.010018622502684593, 'stateEstimate.y': -0.056237708777189255}
{'stateEstimate.x': 0.009126000106334686, 'stateEstimate.y': -0.056342318654060364}
{'stateEstimate.x': 0.010938986204564571, 'stateEstimate.y': -0.056920502334833145}
{'stateEstimate.x': 0.010083450004458427, 'stateEstimate.y': -0.05703619867563248}
{'stateEstimate.x': 0.009199758060276508, 'stateEstimate.y': -0.05715356022119522}
{'stateEstimate.x': 0.008295913226902485, 'stateEstimate.y': -0.057272665202617645}
{'stateEstimate.x': 0.0073823221027851105, 'stateEstimate.y': -0.05739341303706169}
{'stateEstimate.x': 0.006468357518315315, 'stateEstimate.y': -0.057515598833560944}
{'stateEstimate.x': 0.00556443864479661, 'stateEstimate.y': -0.057638999074697495}
{'stateEstimate.x': 0.004682977218180895, 'stateEstimate.y': -0.05776341259479523}
{'stateEstimate.x': 0.0038344745989888906, 'stateEstimate.y': -0.05788881331682205}
{'stateEstimate.x': 0.0030238907784223557, 'stateEstimate.y': -0.05801524221897125}
{'stateEstimate.x': 0.0022537109907716513, 'stateEstimate.y': -0.05814279615879059}
{'stateEstimate.x': 0.0015293048927560449, 'stateEstimate.y': -0.05827154591679573}
{'stateEstimate.x': 0.0008542821160517633, 'stateEstimate.y': -0.05840146169066429}
{'stateEstimate.x': 0.00022830243688076735, 'stateEstimate.y': -0.05853242054581642}
{'stateEstimate.x': -0.00034911511465907097, 'stateEstimate.y': -0.05866426229476929}
{'stateEstimate.x': -0.0008754052105359733, 'stateEstimate.y': -0.05879674106836319}
{'stateEstimate.x': -0.0013503114460036159, 'stateEstimate.y': -0.05892941355705261}
{'stateEstimate.x': -0.0017793382285162807, 'stateEstimate.y': -0.05906203016638756}
{'stateEstimate.x': -0.002163415541872382, 'stateEstimate.y': -0.05919457599520683}
{'stateEstimate.x': -0.00249767629429698, 'stateEstimate.y': -0.059327382594347}
{'stateEstimate.x': -0.0027794204652309418, 'stateEstimate.y': -0.059460993856191635}
{'stateEstimate.x': -0.0030086846090853214, 'stateEstimate.y': -0.05959578976035118}
{'stateEstimate.x': -0.0031858962029218674, 'stateEstimate.y': -0.05973187834024429}
{'stateEstimate.x': -0.0033055804669857025, 'stateEstimate.y': -0.05986917018890381}
{'stateEstimate.x': -0.003364218631759286, 'stateEstimate.y': -0.06000697612762451}
{'stateEstimate.x': -0.0033646700903773308, 'stateEstimate.y': -0.06014442443847656}
{'stateEstimate.x': -0.0033074156381189823, 'stateEstimate.y': -0.06028089299798012}
{'stateEstimate.x': -0.0031906776130199432, 'stateEstimate.y': -0.06041574478149414}
{'stateEstimate.x': -0.0030150655657052994, 'stateEstimate.y': -0.06054817512631416}
{'stateEstimate.x': -0.002781609073281288, 'stateEstimate.y': -0.06067774072289467}
{'stateEstimate.x': -0.0024920133873820305, 'stateEstimate.y': -0.06080446019768715}
{'stateEstimate.x': -0.002153037814423442, 'stateEstimate.y': -0.06092886999249458}
{'stateEstimate.x': -0.002153037814423442, 'stateEstimate.y': -0.06092886999249458}
{'stateEstimate.x': 0.06888299435377121, 'stateEstimate.y': -0.06132270768284798}
{'stateEstimate.x': 0.06888299435377121, 'stateEstimate.y': -0.06132270768284798}
{'stateEstimate.x': 0.07543525099754333, 'stateEstimate.y': -0.060276683419942856}
{'stateEstimate.x': 0.07543525099754333, 'stateEstimate.y': -0.060276683419942856}
{'stateEstimate.x': 0.08239585161209106, 'stateEstimate.y': -0.0571998730301857}
{'stateEstimate.x': 0.08239585161209106, 'stateEstimate.y': -0.0571998730301857}
{'stateEstimate.x': 0.08916038274765015, 'stateEstimate.y': -0.053339749574661255}
{'stateEstimate.x': 0.08916038274765015, 'stateEstimate.y': -0.053339749574661255}
{'stateEstimate.x': 0.0953078642487526, 'stateEstimate.y': -0.04970240220427513}
{'stateEstimate.x': 0.0953078642487526, 'stateEstimate.y': -0.04970240220427513}
{'stateEstimate.x': 0.10075731575489044, 'stateEstimate.y': -0.04688351973891258}
{'stateEstimate.x': 0.10075731575489044, 'stateEstimate.y': -0.04688351973891258}
{'stateEstimate.x': 0.10555487126111984, 'stateEstimate.y': -0.04496624693274498}
{'stateEstimate.x': 0.10555487126111984, 'stateEstimate.y': -0.04496624693274498}
{'stateEstimate.x': 0.10995732247829437, 'stateEstimate.y': -0.04354650527238846}
{'stateEstimate.x': 0.10995732247829437, 'stateEstimate.y': -0.04354650527238846}
{'stateEstimate.x': 0.11403588205575943, 'stateEstimate.y': -0.042579978704452515}
{'stateEstimate.x': 0.11578819900751114, 'stateEstimate.y': -0.04239422827959061}
{'stateEstimate.x': 0.11795464903116226, 'stateEstimate.y': -0.04183141887187958}
{'stateEstimate.x': 0.11971963942050934, 'stateEstimate.y': -0.04172247275710106}
{'stateEstimate.x': 0.1217765212059021, 'stateEstimate.y': -0.04121087118983269}
{'stateEstimate.x': 0.12355124950408936, 'stateEstimate.y': -0.04114244133234024}
{'stateEstimate.x': 0.12552157044410706, 'stateEstimate.y': -0.04068641737103462}
{'stateEstimate.x': 0.12552157044410706, 'stateEstimate.y': -0.04068641737103462}
{'stateEstimate.x': 0.12916600704193115, 'stateEstimate.y': -0.04027789831161499}
{'stateEstimate.x': 0.12916600704193115, 'stateEstimate.y': -0.04027789831161499}
{'stateEstimate.x': 0.13272550702095032, 'stateEstimate.y': -0.03989081457257271}
{'stateEstimate.x': 0.13272550702095032, 'stateEstimate.y': -0.03989081457257271}
{'stateEstimate.x': 0.13610562682151794, 'stateEstimate.y': -0.0395314022898674}
{'stateEstimate.x': 0.13610562682151794, 'stateEstimate.y': -0.0395314022898674}
{'stateEstimate.x': 0.13927578926086426, 'stateEstimate.y': -0.039284173399209976}
{'stateEstimate.x': 0.13927578926086426, 'stateEstimate.y': -0.039284173399209976}
{'stateEstimate.x': 0.14235059916973114, 'stateEstimate.y': -0.03897421807050705}
{'stateEstimate.x': 0.14235059916973114, 'stateEstimate.y': -0.03897421807050705}
{'stateEstimate.x': 0.14524656534194946, 'stateEstimate.y': -0.038844455033540726}
{'stateEstimate.x': 0.14524656534194946, 'stateEstimate.y': -0.038844455033540726}
{'stateEstimate.x': 0.14804628491401672, 'stateEstimate.y': -0.03865111619234085}
{'stateEstimate.x': 0.14804628491401672, 'stateEstimate.y': -0.03865111619234085}
{'stateEstimate.x': 0.15068119764328003, 'stateEstimate.y': -0.038557469844818115}
{'stateEstimate.x': 0.15068119764328003, 'stateEstimate.y': -0.038557469844818115}
{'stateEstimate.x': 0.15328499674797058, 'stateEstimate.y': -0.038449712097644806}
{'stateEstimate.x': 0.15490123629570007, 'stateEstimate.y': -0.03880825638771057}
{'stateEstimate.x': 0.15613001585006714, 'stateEstimate.y': -0.03882823884487152}
{'stateEstimate.x': 0.15755179524421692, 'stateEstimate.y': -0.03903455287218094}
{'stateEstimate.x': 0.15875834226608276, 'stateEstimate.y': -0.03910467028617859}
{'stateEstimate.x': 0.15875834226608276, 'stateEstimate.y': -0.03910467028617859}
{'stateEstimate.x': 0.1600128710269928, 'stateEstimate.y': -0.03952052444219589}
{'stateEstimate.x': 0.16110795736312866, 'stateEstimate.y': -0.03967031091451645}
{'stateEstimate.x': 0.16224181652069092, 'stateEstimate.y': -0.03980131074786186}
{'stateEstimate.x': 0.16324365139007568, 'stateEstimate.y': -0.03992839530110359}
{'stateEstimate.x': 0.16431310772895813, 'stateEstimate.y': -0.04007949307560921}
